seat	Doctor Strange in the Multiverse of Madness	S2	1	5	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	1	6	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	1	7	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	1	8	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	2	0	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	2	1	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	2	2	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	2	3	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	2	4	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	2	5	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	2	6	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	2	7	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	2	8	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	3	0	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	3	1	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	3	2	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	3	3	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	3	4	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	3	5	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	3	6	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	3	7	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	3	8	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	4	0	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	4	1	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	4	2	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	4	3	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	4	4	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	4	5	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	4	6	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	4	7	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	4	8	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	5	0	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	5	1	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	5	2	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	5	3	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	5	4	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	5	5	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	5	6	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	5	7	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	5	8	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	6	0	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	6	1	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	6	2	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	6	3	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	6	4	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	6	5	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	6	6	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	6	7	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	6	8	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	7	0	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	7	1	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	7	2	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	7	3	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	7	4	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	7	5	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	7	6	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	7	7	null	0
seat	Doctor Strange in the Multiverse of Madness	S2	7	8	null	0
film	Fantastic Beasts: The Secrets of Dumbledore	assets/trailers/fantastic_beasts_the_secrets_of_dumbledore.mp4	143
hall	Fantastic Beasts: The Secrets of Dumbledore	S3	65	7	6	03/05/2022
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	0	0	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	6	4	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	0	1	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	6	5	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	0	2	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	0	3	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	0	4	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	0	5	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	1	0	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	1	1	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	1	2	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	1	3	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	1	4	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	1	5	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	2	0	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	2	1	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	2	2	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	2	3	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	2	4	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	2	5	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	3	0	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	3	1	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	3	2	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	3	3	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	3	4	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	3	5	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	4	0	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	4	1	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	4	2	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	4	3	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	4	4	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	4	5	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	5	0	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	5	1	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	5	2	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	5	3	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	5	4	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	5	5	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	6	0	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	6	1	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	6	2	null	0
seat	Fantastic Beasts: The Secrets of Dumbledore	S3	6	3	null	0
film	The Imitation Game	assets/trailers/the_imitation_game.mp4	114
hall	The Imitation Game	Alan Turing Hall	30	10	10	02/05/2022
seat	The Imitation Game	Alan Turing Hall	0	0	null	0
seat	The Imitation Game	Alan Turing Hall	0	1	null	0
seat	The Imitation Game	Alan Turing Hall	0	2	null	0
seat	The Imitation Game	Alan Turing Hall	0	3	null	0
seat	The Imitation Game	Alan Turing Hall	0	4	null	0
seat	The Imitation Game	Alan Turing Hall	0	5	null	0
seat	The Imitation Game	Alan Turing Hall	0	6	null	0
seat	The Imitation Game	Alan Turing Hall	0	7	null	0
seat	The Imitation Game	Alan Turing Hall	0	8	null	0
seat	The Imitation Game	Alan Turing Hall	0	9	null	0
seat	The Imitation Game	Alan Turing Hall	1	0	null	0
seat	The Imitation Game	Alan Turing Hall	1	1	null	0
seat	The Imitation Game	Alan Turing Hall	1	2	null	0
seat	The Imitation Game	Alan Turing Hall	1	3	null	0
seat	The Imitation Game	Alan Turing Hall	1	4	null	0
seat	The Imitation Game	Alan Turing Hall	1	5	null	0
seat	The Imitation Game	Alan Turing Hall	1	6	null	0
seat	The Imitation Game	Alan Turing Hall	1	7	null	0
seat	The Imitation Game	Alan Turing Hall	1	8	null	0
seat	The Imitation Game	Alan Turing Hall	1	9	null	0
seat	The Imitation Game	Alan Turing Hall	2	0	null	0
seat	The Imitation Game	Alan Turing Hall	2	1	null	0
seat	The Imitation Game	Alan Turing Hall	2	2	null	27
seat	The Imitation Game	Alan Turing Hall	2	3	Amy	27
seat	The Imitation Game	Alan Turing Hall	2	4	Amy	27
seat	The Imitation Game	Alan Turing Hall	2	5	Amy	27
seat	The Imitation Game	Alan Turing Hall	2	6	Amy	27
seat	The Imitation Game	Alan Turing Hall	2	7	null	27
seat	The Imitation Game	Alan Turing Hall	2	8	null	0
seat	The Imitation Game	Alan Turing Hall	2	9	null	0
seat	The Imitation Game	Alan Turing Hall	3	0	null	0
seat	The Imitation Game	Alan Turing Hall	3	1	null	0
seat	The Imitation Game	Alan Turing Hall	3	2	null	0
seat	The Imitation Game	Alan Turing Hall	3	3	null	0
seat	The Imitation Game	Alan Turing Hall	3	4	user7	27
seat	The Imitation Game	Alan Turing Hall	3	5	user7	27
seat	The Imitation Game	Alan Turing Hall	3	6	user7	27
seat	The Imitation Game	Alan Turing Hall	3	7	user7	27
seat	The Imitation Game	Alan Turing Hall	3	8	null	0
seat	The Imitation Game	Alan Turing Hall	3	9	null	0
seat	The Imitation Game	Alan Turing Hall	4	0	null	0
seat	The Imitation Game	Alan Turing Hall	4	1	null	0
seat	The Imitation Game	Alan Turing Hall	4	2	user6	27
seat	The Imitation Game	Alan Turing Hall	4	3	user6	27
seat	The Imitation Game	Alan Turing Hall	4	4	admin	27
seat	The Imitation Game	Alan Turing Hall	4	5	user4	27
seat	The Imitation Game	Alan Turing Hall	4	6	user8	27
seat	The Imitation Game	Alan Turing Hall	4	7	James	27
seat	The Imitation Game	Alan Turing Hall	4	8	null	27
seat	The Imitation Game	Alan Turing Hall	4	9	null	0
seat	The Imitation Game	Alan Turing Hall	5	0	null	0
seat	The Imitation Game	Alan Turing Hall	5	1	null	0
seat	The Imitation Game	Alan Turing Hall	5	2	null	0
seat	The Imitation Game	Alan Turing Hall	5	3	Jack	27
seat	The Imitation Game	Alan Turing Hall	5	4	Jack	27
seat	The Imitation Game	Alan Turing Hall	5	5	Jack	27
seat	The Imitation Game	Alan Turing Hall	5	6	Jack	27
seat	The Imitation Game	Alan Turing Hall	5	7	null	0
seat	The Imitation Game	Alan Turing Hall	5	8	null	0
seat	The Imitation Game	Alan Turing Hall	5	9	null	0
seat	The Imitation Game	Alan Turing Hall	6	0	null	0
seat	The Imitation Game	Alan Turing Hall	6	1	null	0
seat	The Imitation Game	Alan Turing Hall	6	2	admin	27
seat	The Imitation Game	Alan Turing Hall	6	3	admin	27
seat	The Imitation Game	Alan Turing Hall	6	4	admin	27
seat	The Imitation Game	Alan Turing Hall	6	5	user7	27
seat	The Imitation Game	Alan Turing Hall	6	6	admin	27
seat	The Imitation Game	Alan Turing Hall	6	7	admin	27
seat	The Imitation Game	Alan Turing Hall	6	8	null	0
seat	The Imitation Game	Alan Turing Hall	6	9	null	0
seat	The Imitation Game	Alan Turing Hall	7	0	null	0
seat	The Imitation Game	Alan Turing Hall	7	1	null	0
seat	The Imitation Game	Alan Turing Hall	7	2	null	0
seat	The Imitation Game	Alan Turing Hall	7	3	null	0
seat	The Imitation Game	Alan Turing Hall	7	4	admin	27
seat	The Imitation Game	Alan Turing Hall	7	5	null	0
seat	The Imitation Game	Alan Turing Hall	7	6	null	0
seat	The Imitation Game	Alan Turing Hall	7	7	null	0
seat	The Imitation Game	Alan Turing Hall	7	8	null	0
seat	The Imitation Game	Alan Turing Hall	7	9	null	0
seat	The Imitation Game	Alan Turing Hall	8	0	null	0
seat	The Imitation Game	Alan Turing Hall	8	1	null	0
seat	The Imitation Game	Alan Turing Hall	8	2	null	0
seat	The Imitation Game	Alan Turing Hall	8	3	null	0
seat	The Imitation Game	Alan Turing Hall	8	4	null	0
seat	The Imitation Game	Alan Turing Hall	8	5	null	0
seat	The Imitation Game	Alan Turing Hall	8	6	null	0
seat	The Imitation Game	Alan Turing Hall	8	7	null	0
seat	The Imitation Game	Alan Turing Hall	8	8	null	0
seat	The Imitation Game	Alan Turing Hall	8	9	null	0
seat	The Imitation Game	Alan Turing Hall	9	0	null	0
seat	The Imitation Game	Alan Turing Hall	9	1	null	0
seat	The Imitation Game	Alan Turing Hall	9	2	null	0
seat	The Imitation Game	Alan Turing Hall	9	3	null	0
seat	The Imitation Game	Alan Turing Hall	9	4	null	0
seat	The Imitation Game	Alan Turing Hall	9	5	null	0
seat	The Imitation Game	Alan Turing Hall	9	6	null	0
seat	The Imitation Game	Alan Turing Hall	9	7	null	0
seat	The Imitation Game	Alan Turing Hall	9	8	null	0
seat	The Imitation Game	Alan Turing Hall	9	9	null	0
hall	The Imitation Game	Hall 2	50	4	5	09/05/2022
seat	The Imitation Game	Hall 2	0	0	null	0
seat	The Imitation Game	Hall 2	3	2	null	0
seat	The Imitation Game	Hall 2	0	1	null	0
seat	The Imitation Game	Hall 2	3	3	null	0
seat	The Imitation Game	Hall 2	0	2	null	0
seat	The Imitation Game	Hall 2	3	4	null	0
seat	The Imitation Game	Hall 2	0	3	null	0
seat	The Imitation Game	Hall 2	0	4	null	0
seat	The Imitation Game	Hall 2	1	0	null	0
seat	The Imitation Game	Hall 2	1	1	null	0
seat	The Imitation Game	Hall 2	1	2	null	0
seat	The Imitation Game	Hall 2	1	3	null	0
seat	The Imitation Game	Hall 2	1	4	null	0
seat	The Imitation Game	Hall 2	2	0	null	0
seat	The Imitation Game	Hall 2	2	1	null	0
seat	The Imitation Game	Hall 2	2	2	null	0
seat	The Imitation Game	Hall 2	2	3	null	0
seat	The Imitation Game	Hall 2	2	4	null	0
seat	The Imitation Game	Hall 2	3	0	null	0
seat	The Imitation Game	Hall 2	3	1	null	0
film	The Batman	assets/trailers/the_batman.mp4	176
hall	The Batman	S5	80	6	8	04/05/2022
seat	The Batman	S5	0	0	null	0
seat	The Batman	S5	0	1	null	0
seat	The Batman	S5	0	2	null	0
seat	The Batman	S5	0	3	null	0
seat	The Batman	S5	0	4	null	0
seat	The Batman	S5	0	5	null	0
seat	The Batman	S5	0	6	null	0
seat	The Batman	S5	0	7	null	0
seat	The Batman	S5	1	0	null	0
seat	The Batman	S5	1	1	null	0
seat	The Batman	S5	1	2	null	0
seat	The Batman	S5	1	3	null	0
seat	The Batman	S5	1	4	null	0
seat	The Batman	S5	1	5	null	0
seat	The Batman	S5	1	6	null	0
seat	The Batman	S5	1	7	null	0
seat	The Batman	S5	2	0	null	0
seat	The Batman	S5	2	1	null	0
seat	The Batman	S5	2	2	null	0
seat	The Batman	S5	2	3	null	0
seat	The Batman	S5	2	4	null	0
seat	The Batman	S5	2	5	null	0
seat	The Batman	S5	2	6	null	0
seat	The Batman	S5	2	7	null	0
seat	The Batman	S5	3	0	null	0
seat	The Batman	S5	3	1	null	0
seat	The Batman	S5	3	2	null	0
seat	The Batman	S5	3	3	null	0
seat	The Batman	S5	3	4	null	0
seat	The Batman	S5	3	5	null	0
seat	The Batman	S5	3	6	null	0
seat	The Batman	S5	3	7	null	0
seat	The Batman	S5	4	0	null	0
seat	The Batman	S5	4	1	null	0
seat	The Batman	S5	4	2	null	0
seat	The Batman	S5	4	3	null	0
seat	The Batman	S5	4	4	null	0
seat	The Batman	S5	4	5	null	0
seat	The Batman	S5	4	6	null	0
seat	The Batman	S5	4	7	null	0
seat	The Batman	S5	5	0	null	0
seat	The Batman	S5	5	1	null	0
seat	The Batman	S5	5	2	null	0
seat	The Batman	S5	5	3	null	0
seat	The Batman	S5	5	4	null	0
seat	The Batman	S5	5	5	null	0
seat	The Batman	S5	5	6	null	0
seat	The Batman	S5	5	7	null	0
hall	The Batman	New Hall	100	4	3	10/05/2022
seat	The Batman	New Hall	0	0	null	0
seat	The Batman	New Hall	3	2	null	0
seat	The Batman	New Hall	0	1	null	0
seat	The Batman	New Hall	0	2	null	0
seat	The Batman	New Hall	2	0	null	0
seat	The Batman	New Hall	2	1	null	0
seat	The Batman	New Hall	2	2	null	0
seat	The Batman	New Hall	1	0	null	0
seat	The Batman	New Hall	1	1	null	0
seat	The Batman	New Hall	1	2	null	0
seat	The Batman	New Hall	3	0	null	0
seat	The Batman	New Hall	3	1	null	0
film	Sonic the Hedgehog 2	assets/trailers/sonic_the_hedgehog_2.mp4	122
hall	Sonic the Hedgehog 2	Child Hall	120	10	9	05/05/2022
seat	Sonic the Hedgehog 2	Child Hall	0	0	null	0
seat	Sonic the Hedgehog 2	Child Hall	0	1	null	0
seat	Sonic the Hedgehog 2	Child Hall	0	2	null	0
seat	Sonic the Hedgehog 2	Child Hall	0	3	null	0
seat	Sonic the Hedgehog 2	Child Hall	0	4	null	0
seat	Sonic the Hedgehog 2	Child Hall	0	5	null	0
seat	Sonic the Hedgehog 2	Child Hall	0	6	null	0
seat	Sonic the Hedgehog 2	Child Hall	0	7	null	0
seat	Sonic the Hedgehog 2	Child Hall	0	8	null	0
seat	Sonic the Hedgehog 2	Child Hall	1	0	null	0
seat	Sonic the Hedgehog 2	Child Hall	1	1	null	0
seat	Sonic the Hedgehog 2	Child Hall	1	2	null	0
seat	Sonic the Hedgehog 2	Child Hall	1	3	null	0
seat	Sonic the Hedgehog 2	Child Hall	1	4	null	0
seat	Sonic the Hedgehog 2	Child Hall	1	5	null	0
seat	Sonic the Hedgehog 2	Child Hall	1	6	null	0
seat	Sonic the Hedgehog 2	Child Hall	1	7	null	0
seat	Sonic the Hedgehog 2	Child Hall	1	8	null	0
seat	Sonic the Hedgehog 2	Child Hall	2	0	null	0
seat	Sonic the Hedgehog 2	Child Hall	2	1	null	0
seat	Sonic the Hedgehog 2	Child Hall	2	2	null	0
seat	Sonic the Hedgehog 2	Child Hall	2	3	user6	120
seat	Sonic the Hedgehog 2	Child Hall	2	4	Alex	120
seat	Sonic the Hedgehog 2	Child Hall	2	5	Jack	120
seat	Sonic the Hedgehog 2	Child Hall	2	6	James	120
seat	Sonic the Hedgehog 2	Child Hall	2	7	null	0
seat	Sonic the Hedgehog 2	Child Hall	2	8	null	0
seat	Sonic the Hedgehog 2	Child Hall	3	0	null	0
seat	Sonic the Hedgehog 2	Child Hall	3	1	null	0
seat	Sonic the Hedgehog 2	Child Hall	3	2	null	0
seat	Sonic the Hedgehog 2	Child Hall	3	3	null	0
seat	Sonic the Hedgehog 2	Child Hall	3	4	null	0
seat	Sonic the Hedgehog 2	Child Hall	3	5	null	0
seat	Sonic the Hedgehog 2	Child Hall	3	6	null	0
seat	Sonic the Hedgehog 2	Child Hall	3	7	null	0
seat	Sonic the Hedgehog 2	Child Hall	3	8	null	0
seat	Sonic the Hedgehog 2	Child Hall	4	0	null	0
seat	Sonic the Hedgehog 2	Child Hall	4	1	null	0
seat	Sonic the Hedgehog 2	Child Hall	4	2	null	0
seat	Sonic the Hedgehog 2	Child Hall	4	3	null	0
seat	Sonic the Hedgehog 2	Child Hall	4	4	null	0
seat	Sonic the Hedgehog 2	Child Hall	4	5	null	0
seat	Sonic the Hedgehog 2	Child Hall	4	6	null	0
seat	Sonic the Hedgehog 2	Child Hall	4	7	null	0
seat	Sonic the Hedgehog 2	Child Hall	4	8	null	0
seat	Sonic the Hedgehog 2	Child Hall	5	0	null	0
seat	Sonic the Hedgehog 2	Child Hall	5	1	null	0
seat	Sonic the Hedgehog 2	Child Hall	5	2	null	0
seat	Sonic the Hedgehog 2	Child Hall	5	3	null	0
seat	Sonic the Hedgehog 2	Child Hall	5	4	null	0
seat	Sonic the Hedgehog 2	Child Hall	5	5	null	0
seat	Sonic the Hedgehog 2	Child Hall	5	6	null	0
seat	Sonic the Hedgehog 2	Child Hall	5	7	null	0
seat	Sonic the Hedgehog 2	Child Hall	5	8	null	0
seat	Sonic the Hedgehog 2	Child Hall	6	0	null	0
seat	Sonic the Hedgehog 2	Child Hall	6	1	null	0
seat	Sonic the Hedgehog 2	Child Hall	6	2	null	0
seat	Sonic the Hedgehog 2	Child Hall	6	3	null	0
seat	Sonic the Hedgehog 2	Child Hall	6	4	null	0
seat	Sonic the Hedgehog 2	Child Hall	6	5	null	0
seat	Sonic the Hedgehog 2	Child Hall	6	6	null	0
seat	Sonic the Hedgehog 2	Child Hall	6	7	null	0
seat	Sonic the Hedgehog 2	Child Hall	6	8	null	0
seat	Sonic the Hedgehog 2	Child Hall	7	0	null	0
seat	Sonic the Hedgehog 2	Child Hall	7	1	null	0
seat	Sonic the Hedgehog 2	Child Hall	7	2	null	0
seat	Sonic the Hedgehog 2	Child Hall	7	3	null	0
seat	Sonic the Hedgehog 2	Child Hall	7	4	null	0
seat	Sonic the Hedgehog 2	Child Hall	7	5	null	0
seat	Sonic the Hedgehog 2	Child Hall	7	6	null	0
seat	Sonic the Hedgehog 2	Child Hall	7	7	null	0
seat	Sonic the Hedgehog 2	Child Hall	7	8	null	0
seat	Sonic the Hedgehog 2	Child Hall	8	0	null	0
seat	Sonic the Hedgehog 2	Child Hall	8	1	null	0
seat	Sonic the Hedgehog 2	Child Hall	8	2	null	0
seat	Sonic the Hedgehog 2	Child Hall	8	3	null	0
seat	Sonic the Hedgehog 2	Child Hall	8	4	null	0
seat	Sonic the Hedgehog 2	Child Hall	8	5	null	0
seat	Sonic the Hedgehog 2	Child Hall	8	6	null	0
seat	Sonic the Hedgehog 2	Child Hall	8	7	null	0
seat	Sonic the Hedgehog 2	Child Hall	8	8	null	0
seat	Sonic the Hedgehog 2	Child Hall	9	0	null	0
seat	Sonic the Hedgehog 2	Child Hall	9	1	null	0
seat	Sonic the Hedgehog 2	Child Hall	9	2	null	0
seat	Sonic the Hedgehog 2	Child Hall	9	3	null	0
seat	Sonic the Hedgehog 2	Child Hall	9	4	null	0
